row_id,rating_num
16369,6.1053724
28203,5.58074
9409,4.5751452
16535,8.309016
12063,6.7049203
14847,6.076262
21632,6.0508437
10505,5.7462196
21592,5.5421233
12160,6.430755
8186,6.0826683
27660,5.667139
22496,6.1883545
7879,6.548929
27354,5.160728
16418,6.7925477
8997,5.934114
16740,5.3352714
5287,8.034592
5862,4.5608053
13559,5.8465567
16958,7.1696925
27076,5.259282
8266,7.639246
25911,6.3171916
23520,5.3401885
23898,5.310488
13692,6.0123034
14658,7.390291
26922,5.949961
8347,6.6197877
20056,5.5945234
4741,6.87223
17279,6.6167793
29217,6.9167767
25945,6.2601852
8767,4.717419
1166,4.940766
15960,6.4361067
14311,7.606251
21810,6.591312
19997,7.00919
15169,4.0098467
25937,6.145313
17725,6.9408445
13641,6.5745306
24920,6.2470775
21684,7.1417336
11512,6.3497353
12680,6.5065875
25491,6.2186365
26054,5.964798
20773,6.11844
28332,5.663366
12703,5.3698444
17532,6.4705925
2232,5.711667
26348,7.5436664
314,6.576906
20532,6.6390514
7344,5.282842
27663,5.7550516
13877,6.9231935
936,7.244642
415,7.1836457
10491,7.3210926
2849,6.9696016
15176,4.8729043
22153,6.4982047
25964,5.7174506
24634,5.69721
9761,6.002029
12657,8.036612
21657,6.813787
3368,5.4902596
6508,7.268422
8569,8.59148
14306,7.873067
2628,7.796438
28416,6.860268
814,5.8857183
15886,6.413574
24911,4.8924184
24598,6.392467
6618,6.417127
19417,6.542869
27420,6.1366954
4020,6.2122993
15438,7.7041287
20147,5.8497005
18869,7.123843
14451,6.7367625
20230,8.911278
24443,7.0215845
9163,6.849203
26213,6.0974607
20409,6.854625
22392,7.819487
17782,5.846028
12043,6.962239
13909,4.829765
10788,7.791037
4955,6.856423
4407,4.434765
7823,7.6855745
4234,7.071789
5060,7.278254
21158,6.055457
28782,5.5448947
21987,8.122138
2764,7.9716144
4756,7.2618127
9561,5.636737
7425,3.3249683
6221,6.858535
17418,6.2629895
15445,6.426557
28024,6.2144756
12415,5.931816
6900,8.163548
20066,6.8884487
7070,6.759764
22878,8.325876
28990,5.478704
18950,6.31022
26736,5.387187
14564,8.126402
25875,5.67093
23975,6.267856
17167,6.448162
9782,6.428822
21137,6.508907
27115,6.413289
14432,5.273778
16483,6.169448
15096,6.596199
21935,4.331385
2242,8.559618
26559,5.6294565
16835,7.5457234
11371,7.5061946
24750,5.5410714
13818,7.1477075
14526,6.7777224
21613,7.9628286
14188,7.7218347
8498,6.013447
27476,5.3857937
23160,6.083611
11804,7.556068
17417,7.1869335
21728,6.291162
8005,6.044186
26567,6.488299
21094,6.920547
4836,5.790548
7192,8.228121
11706,7.2275605
6319,6.4784646
16843,7.896061
7930,7.1529675
20318,6.730379
7113,6.2535906
10112,6.357753
15354,7.8077054
16435,8.348031
28347,5.163223
25639,5.9265423
5954,6.805905
12807,6.240747
28515,5.202889
673,5.9936132
28697,5.951296
22608,6.084978
12913,7.059639
27099,5.454012
5196,6.004709
21105,7.885297
17963,7.5027957
16691,6.8869114
17728,6.4013276
17467,7.681489
4746,7.500496
28848,6.313102
20639,6.0760965
26082,5.994521
21209,6.682241
365,5.6283746
13881,4.554696
6754,7.0212746
12065,6.652129
10235,5.4911737
25969,5.203082
271,7.028877
26253,5.9871063
11721,6.1297393
18643,7.959011
17341,6.5436673
20653,7.2397623
13935,6.6610355
13269,6.7094116
15893,6.3965106
12935,7.5824647
4601,7.165899
8661,6.3294635
20048,5.2625794
5101,7.576021
13504,5.193268
28145,5.8202353
23997,6.027689
9599,7.1503124
10517,5.6353273
17730,6.716744
1918,6.122887
22062,8.49598
21153,5.617975
24505,6.014185
16033,5.6219497
21432,6.673328
9279,7.8646326
25012,6.4551673
7926,8.234039
6330,4.8911123
23902,7.3059134
7286,6.547793
12606,7.6607122
8476,6.7557034
12895,6.8752747
3984,7.0583444
22473,6.813928
5003,7.61398
25624,6.6992607
3010,5.634556
13970,7.9030695
23163,7.3703623
15827,7.0771255
20839,6.3223715
11748,6.1504574
11582,5.999078
3061,6.30293
16909,6.266019
11007,5.7956924
28283,4.9800935
24046,4.660258
27602,5.993825
13691,5.897696
4110,5.4085107
22861,6.8823915
22565,6.3017836
10976,6.7433224
579,6.588153
2174,7.8010345
24172,5.809006
13567,7.8660445
9384,5.730848
28448,6.752805
5227,6.129383
23141,6.275169
16301,6.905751
9179,6.516691
21573,4.1545496
1466,6.8790483
2700,6.9680796
20826,7.0712805
15360,5.750793
7692,7.0227222
11528,5.4418716
8456,9.000373
31,7.387126
24266,6.057196
28244,5.7405076
1064,7.9581923
18746,5.6658916
18143,5.408923
23569,6.6869073
26365,6.904114
26945,5.0543494
7509,8.418708
17835,6.7223673
10458,7.4021854
13586,6.878014
24175,5.982551
4502,5.4038644
23691,7.127694
14366,5.6855383
23219,5.5411525
29161,5.5052624
4559,6.842461
16501,7.030894
16267,4.874678
26379,6.0376997
6160,6.6534534
15917,6.7712812
11074,5.805966
15269,6.8395524
8328,6.2471194
19180,7.1044545
13645,6.2553906
14187,6.9762487
26049,5.753338
16243,6.915272
18781,9.814091
18062,4.880711
8920,4.9268594
4394,6.8485045
3623,6.2801085
27217,6.825768
7245,5.895129
17653,6.76811
19505,8.058164
28267,5.387865
5486,7.7522163
28302,5.690591
17755,7.1355615
392,7.6386204
5577,7.194237
24160,7.3973565
4655,7.413672
14357,5.4372015
13466,5.076731
19673,6.830114
24000,6.6291313
7521,5.7360787
27143,5.8689094
3982,7.356462
8459,8.212819
26842,5.2806916
20012,7.2671533
23940,7.387757
8215,8.355528
29109,4.87182
25557,5.0607643
12880,6.180958
1104,7.129187
11655,6.2810063
21678,5.5754957
2478,4.2915854
12158,6.548491
20353,6.435419
2040,3.5652463
23686,7.168448
12438,8.441032
11754,7.1587906
2171,5.7863293
26336,5.4035506
26282,6.483943
27859,7.0426993
5690,5.431253
21967,6.027494
2320,6.9876556
13608,6.866616
22264,5.841233
17008,6.741757
28353,5.417916
10265,9.85746
14438,7.9427667
26674,6.0667057
21479,6.350594
22347,5.8387113
27212,6.133773
16317,7.776252
563,7.9491982
27595,6.538677
8956,7.5554667
7343,5.9296823
3013,5.762716
1590,6.359872
28197,4.5593715
11950,6.235308
3645,7.8515544
21195,4.2780313
5733,7.7331023
21954,6.228765
6542,6.4266906
3938,7.4573445
26601,4.9625144
14113,6.7319393
8466,7.272282
20246,5.234271
28205,4.7901926
28465,5.8976793
29199,6.159197
13837,6.6596527
28905,6.016092
1383,6.602552
2546,6.731376
26984,6.0493765
1569,6.3949103
17771,5.889075
13494,5.8574634
26005,5.657571
26734,5.4294896
19005,6.9088125
20585,5.9408054
24162,5.2114296
23549,6.1219506
7065,5.8902535
26118,5.6602383
8258,7.472077
13600,7.4690804
14737,7.271871
14516,6.0026903
28534,5.485945
7994,7.4531374
6999,5.0380793
26797,6.785095
23911,4.6059237
16450,7.276621
4728,6.9180937
7497,6.569201
7375,7.324576
4080,7.4716735
11996,5.5477514
11068,6.421014
28912,5.942907
7145,5.0566454
6363,7.7851944
5427,6.811993
1375,4.556561
7152,5.2297916
24856,6.154876
17430,7.8506
629,6.3622603
6327,7.6234164
5972,7.356236
27577,6.8035827
26584,5.6377664
3000,7.232737
28019,7.0643716
14169,7.3535213
13255,6.508515
8159,4.675662
22216,6.478959
25830,5.2602425
7441,7.1199126
2673,5.624657
11842,5.1480675
6661,6.364845
12035,6.025947
26093,5.6901703
15650,6.963153
26546,6.428186
5236,4.650078
17540,6.4987683
15210,7.127421
2533,6.5686784
16523,6.8792186
22225,5.743838
6335,6.802149
19545,5.8112864
19773,7.314074
23552,6.6140027
16031,6.152821
5746,5.4388347
21936,7.471656
14372,6.36372
14312,6.7512436
5128,5.385416
16900,7.577493
17066,5.8011928
19022,6.880377
6255,8.337698
14805,6.65816
19764,6.322467
1257,7.0067477
27405,7.0031414
24821,6.169828
20886,5.479519
1815,3.2471852
6086,5.759898
12375,5.8894033
4172,5.53105
14517,6.0550003
15761,6.642384
2615,4.0370374
1507,5.4937873
12361,7.9346285
28021,5.6688404
18824,6.606004
27402,6.085265
12422,6.411773
27734,5.5869274
10398,7.4986687
118,5.888305
2458,6.101748
5532,6.110747
11840,8.06568
26062,4.0359325
6229,7.4430003
17589,7.050317
27372,5.2771354
1777,6.299013
18337,6.530294
20288,6.6967134
18194,5.4312534
19008,5.588811
12082,6.6867304
21486,6.3697324
13467,5.4030747
26150,5.4808283
2395,5.752577
27502,6.3379374
29012,5.1541414
16348,7.194393
148,6.846438
27791,5.8168383
26712,5.608242
9219,8.294884
13181,7.2944126
2071,5.7105613
5449,6.85655
15756,5.9777727
15485,6.7393613
10670,7.172684
26914,5.425847
8783,6.8499813
11019,8.386002
26495,5.837888
16167,6.5258756
19253,7.8702374
12564,5.786347
16485,6.7992835
19947,5.1552067
12409,6.61033
16513,6.056208
1943,7.747215
24021,6.2498302
28756,5.807926
5470,5.943266
10882,8.040009
2035,6.2682824
382,6.798597
1109,5.314955
21228,6.2480183
20419,6.122279
20060,7.10975
3638,6.236109
11678,6.8976026
18907,6.1259856
7957,4.4761934
4745,7.5699587
2674,6.405721
14129,7.9223967
5663,7.1958756
22066,6.9874983
26075,6.4313307
17962,5.742683
683,7.451609
10564,8.163136
8888,7.413146
24128,6.8227444
26979,5.510303
14258,6.878856
1904,6.4717693
24260,6.3051534
12852,8.066511
12484,7.161395
20738,4.791244
23271,5.4113812
26820,5.8310647
10609,6.8140273
17180,7.834638
13928,5.727153
13621,6.1669197
21703,6.536082
3349,7.007698
22988,6.721047
24574,6.4452405
21873,5.60881
21650,6.653014
11339,6.4715023
24759,5.4910793
20161,5.4799743
21802,6.364571
13753,6.8796473
25458,5.336119
907,8.107812
3815,5.6025743
19886,6.1332207
5214,6.532648
24770,5.1713195
19705,8.231951
19244,7.0776563
15636,7.715788
25984,6.987372
18250,8.144931
24137,6.550775
28325,5.8759446
6654,7.2291117
19463,6.379637
13180,6.5660877
23306,6.112707
3360,8.0183325
13959,7.2192993
12910,6.4481053
20709,6.4882627
15076,6.5483336
21888,6.355495
13250,5.861309
4497,5.3407793
1401,4.643238
17226,5.4227386
5595,5.7829256
6329,6.61728
6887,7.5353518
10943,6.3006015
7603,6.473602
20805,7.9483256
702,6.5011187
2054,7.003946
28011,5.518111
23633,6.8132706
19525,7.185113
24485,5.1180882
23536,5.161196
2195,5.1084843
5444,8.813282
4786,5.5585346
7614,5.3429785
12418,6.636676
6565,6.609408
22486,6.506074
17280,8.816725
1817,5.7334323
28822,5.5676126
26749,6.0872397
9894,7.9778295
26519,6.3163843
29127,5.0059023
2124,7.868246
21626,6.04119
24835,6.626074
10028,7.201418
14506,6.671891
14272,5.5840015
18110,5.1589847
20789,6.0979857
16565,4.5792356
4331,6.3170977
6026,6.9614506
23374,6.9362645
16542,6.640244
7870,5.8987155
9815,4.768471
13093,8.162043
10736,4.536731
17784,7.5710835
23551,5.9063864
17840,7.7173905
16116,7.648041
28693,5.619776
9615,5.8839865
25799,6.590106
28762,6.333179
2021,5.9791384
21743,7.1974573
21150,6.6841044
24795,4.9233255
9422,8.435507
13515,6.4065228
15962,8.195354
28226,5.8366947
21504,7.3200593
21174,6.749388
29057,6.115226
12511,7.317952
864,5.9268365
28097,5.515278
2661,6.21016
14238,6.837219
24979,6.93492
27176,6.246385
24898,6.1002665
22741,6.2011247
26963,4.6275196
925,7.4360228
27051,5.771753
4637,7.0117483
9240,5.556568
17747,7.123949
10659,7.888493
9311,6.4140015
13061,6.185123
20392,7.3329997
21831,6.1576686
13802,6.163346
5521,6.5992937
26815,6.069221
15315,6.060082
23113,4.9528475
11495,6.2565246
27668,6.5636134
716,4.577896
11905,7.082002
27951,6.023438
27392,4.436937
24277,5.882157
13832,6.8650484
16891,6.4981947
18384,5.375596
18350,7.2723136
15964,7.5617647
15187,5.2673106
17645,5.5654497
16840,6.6041265
24678,6.001483
5902,7.1279426
17438,7.104509
1678,8.066685
25297,7.0070114
22911,5.8430924
8787,6.4012194
25386,5.429353
19599,6.169709
19654,7.3955526
9574,6.266578
14540,7.539457
15461,5.4516306
11743,6.278028
24396,5.9577413
16065,6.305523
13889,7.1618037
816,7.004275
28602,5.4366207
1571,6.951722
15703,6.2719088
20177,6.2884808
9437,6.23249
20628,6.879559
15449,6.1118565
20492,6.7719173
1718,5.734761
19055,5.7293653
19995,6.254655
4563,8.351452
11604,6.4404235
16415,6.0402207
20529,7.699438
23112,5.3303123
27485,4.9902387
15887,7.9973803
25872,5.382664
27516,5.797551
15766,5.4215136
21450,6.0209365
14325,5.4745693
14327,8.310551
27286,5.8199387
13039,7.2776895
5345,7.0630627
8268,4.7472053
27631,5.1822934
14769,6.0613265
15744,6.772945
22109,5.8735633
12454,7.755876
16069,7.4887385
24120,5.175186
7983,7.3681455
930,7.1336083
22726,6.5145016
18835,7.0021896
18956,5.7829285
3104,5.9574327
23303,5.962914
18665,7.3743153
8190,4.320035
2648,7.051557
17592,7.7031646
23365,5.703746
26948,4.821167
11876,6.67811
21162,7.1990256
427,8.862652
16699,7.4116535
15770,8.144001
23613,8.0117855
24570,5.987207
23660,5.242343
12017,4.941333
4481,6.5549865
21273,7.3887134
15809,7.6127806
26156,5.945901
4569,5.858908
19566,6.4197054
6723,5.7115045
18442,6.7813416
1181,9.062318
3699,8.070444
25160,6.1802735
23293,5.656448
16862,6.217917
28141,6.338967
28544,5.544857
6603,6.7787952
1949,5.9127197
20469,8.040871
1453,4.698887
15681,7.2952123
12243,5.0902395
27083,5.498475
6982,7.8577967
1258,5.1807437
6473,4.8896666
14047,4.9666953
25507,6.320254
27245,5.8185844
15028,5.9076667
4402,6.4142165
10254,6.232951
856,7.4319034
20869,5.848084
3835,6.83824
14832,7.2390647
14416,6.368861
28173,5.5054655
2408,5.9045997
24727,6.4865227
23490,6.2611957
4980,6.9598823
28377,5.045163
15327,7.6358323
13651,6.9050193
15872,6.695105
6388,6.632297
19424,6.5218935
8737,8.295112
7718,7.391628
27121,5.630386
12226,4.391817
8073,6.9561076
22840,5.410352
17272,6.1226335
20851,6.4601116
18501,7.745278
6863,3.2873104
18157,7.910801
15548,5.212997
17106,6.746712
7243,6.160025
5020,7.107698
17959,7.0690975
10812,6.0787606
1788,5.850567
19865,7.064349
16279,7.7419047
3124,7.4238224
2888,7.7056603
26648,5.181122
2454,6.8794856
26938,5.52786
26974,5.966567
5634,6.852256
14897,7.133107
18144,5.800518
23282,6.2256913
20999,7.7684655
27757,5.5513797
4822,5.625474
26044,6.635667
24844,5.414951
2588,7.159821
7201,7.085632
4950,6.39654
12159,5.060179
23216,6.527718
26827,6.520986
17021,6.7486567
4083,5.3481746
16825,6.17217
7308,6.947677
22602,6.612055
22659,6.1893544
4526,7.4185133
15178,7.2763205
16750,7.262381
17307,6.304209
1006,8.11524
10479,6.035961
27958,6.132718
18213,8.042624
11386,7.571803
27249,5.5393043
6404,7.003716
25578,6.848749
27314,6.3403397
18449,6.604335
1180,6.3330417
10302,5.6578236
26804,5.1411357
8540,7.110469
26542,5.4719925
20397,6.066769
18468,6.2422633
13712,6.344233
28206,5.9603286
13943,7.278083
18276,6.911105
25883,5.752699
6227,6.03847
21918,6.9387107
15017,8.052
18407,4.3374605
19386,6.0016007
28031,5.74156
24950,7.0006523
12168,7.8889775
19857,7.1163535
18324,5.95644
12031,6.873956
24177,6.9989886
12179,4.930096
17664,5.5217547
5215,6.3053904
20537,7.1304064
12198,7.592906
5456,7.7435737
16820,6.611539
15123,6.6822276
24410,4.910666
21200,6.569238
18309,7.508021
29128,5.023549
24739,6.7941833
6522,7.021816
25153,5.880572
24139,5.2278314
11602,7.803191
25630,5.3683195
28957,5.6660104
23377,5.5428123
18057,6.356594
10982,6.8946676
4265,7.6202216
11409,5.589682
8189,7.8019385
13885,7.0552707
15530,8.723666
22150,5.006308
17114,5.100494
24589,6.0372744
8394,8.016824
14746,4.0856714
21765,5.710246
25093,5.498907
1727,7.6995296
12862,5.913466
15923,8.107427
15965,5.7258162
8970,6.5144157
26978,5.528127
7435,7.53219
3507,5.7820635
20262,7.5642867
19846,6.9519715
23696,6.7352514
10241,6.7182584
6224,7.599802
4404,7.9280844
14903,5.8011985
11085,7.113486
11533,6.1325784
24455,5.710905
11563,7.131343
22402,7.9486666
8659,7.1239862
7623,6.4449005
22475,7.7302213
917,8.940544
16786,6.388414
29100,5.972571
28920,5.8929014
22873,6.997488
27163,5.762349
28704,5.864722
2391,7.432954
6578,6.5385737
9734,6.84489
22305,7.2935195
6871,7.2560706
14731,6.8629956
13205,6.436517
26437,5.595668
9139,7.4771156
6045,7.3979225
6412,6.731824
25692,5.741593
20588,4.698425
28580,5.9739366
12117,6.399041
5211,4.5984464
28529,6.374383
17876,4.679912
21115,5.0346174
3527,6.371801
3443,7.022311
28930,5.8224483
17093,6.329395
26508,7.0803246
18130,5.88602
15657,4.742524
23768,5.641427
959,7.4395156
18569,6.8856916
20125,3.5699315
2492,6.8926
24364,5.9993734
7336,5.284368
5780,6.486095
10915,7.1669436
18782,8.799797
21799,6.770237
15347,7.5609827
19111,5.0347395
28370,5.506784
12890,7.1674776
19644,5.8071303
16064,6.6041417
6356,6.458026
21034,6.8569975
20085,6.5293703
13528,6.5558677
12286,5.7418556
8413,7.1806097
24305,4.7302675
17261,7.8285203
19611,8.112372
10529,6.546273
7523,6.721179
23755,6.343675
15323,7.2733455
7896,4.3958473
20584,6.0294685
23742,5.654077
24809,6.183595
15322,7.014588
10498,7.071217
22716,7.2523313
794,8.132677
5986,7.0314946
25190,6.267054
27861,6.072558
8901,6.781007
17882,6.5322986
25599,5.4049797
9843,7.6463375
14389,5.4778633
9700,5.113641
14549,6.768924
21128,6.7509007
28342,5.8570805
22706,5.660226
5473,5.922265
23388,7.31094
29201,5.7756968
21416,5.857886
23208,4.289243
9451,5.8059945
15653,7.4225917
22495,7.164008
26002,6.042165
4701,7.410046
8277,5.209307
12357,4.845434
12463,6.902342
24187,5.807318
26782,5.0842557
5069,5.7719455
4824,6.1362085
5308,6.950711
2987,6.6664863
24707,5.7644634
27766,4.982846
19168,6.4473376
1887,8.486961
24815,6.691486
13291,8.777451
18777,6.212486
27933,6.222404
381,7.663735
20536,5.275703
18139,5.8389153
17350,6.8962693
23495,7.476618
8359,8.516192
22632,7.40947
20480,6.337017
24544,5.9018216
26650,5.402745
14075,6.7655387
28120,6.395515
16778,8.18481
14409,4.237657
26555,6.016001
15651,6.012612
25271,7.147039
2161,5.7353783
12697,6.2732196
23045,6.8211164
17666,5.9049954
14354,6.9091473
15910,6.9691057
18418,7.8341236
17102,7.646064
25573,6.433106
698,5.894424
6751,8.031332
28536,5.456505
21960,5.703914
2428,7.3947253
21424,6.140128
10655,4.704458
17783,5.909986
20403,6.27386
10575,7.985342
23546,6.7549944
2537,7.9463744
21184,6.835415
26745,5.273383
13398,7.8587723
862,6.203503
13819,6.5151286
22517,5.865574
9386,6.889113
28089,6.5047245
27490,5.53825
22119,6.6353216
14876,5.976261
12072,4.892698
23378,5.4833922
46,6.0277243
24590,5.5230384
20681,6.7141757
25055,6.198488
7055,5.2217975
10350,6.7216144
18322,7.302251
24796,5.981607
21772,5.841881
4758,8.037958
13183,8.131643
20833,6.908786
1647,6.988567
17281,7.652956
6577,7.3058357
2450,6.143421
24231,6.8191376
8253,7.93565
22848,4.2255654
25232,5.4736834
19972,8.49588
21492,5.9048367
24448,6.734913
22108,6.614564
11679,6.8603516
6185,7.097533
15075,6.476508
17288,6.551242
10572,3.808069
6959,6.346511
12914,6.679189
4547,7.4532714
20627,5.865908
28736,5.6663265
20570,7.882277
7876,7.182464
13409,6.9986553
14646,7.459687
7417,6.4841213
25755,5.7585683
28066,6.0500436
27192,6.484821
10047,6.871517
28568,5.4482856
23464,5.914865
26800,5.8336954
4558,6.387307
13007,5.8700447
13862,7.0302973
4444,6.6588545
8640,4.741101
19796,5.3765364
25378,4.846845
28723,5.160683
12253,5.8512483
21429,7.9284873
322,6.335206
13591,5.268794
6917,7.3211784
428,8.091526
17403,6.7354403
22625,5.7750525
12533,6.2534857
28117,6.2135177
4401,6.570603
5485,6.585744
24581,5.183442
1629,4.936248
4391,9.032542
17536,6.20769
2433,6.930279
20903,6.7436743
27561,7.0455275
15666,5.5235195
7832,7.357121
14041,6.6751814
27804,5.6148834
27620,6.239619
4320,6.357594
20389,5.83992
23697,6.416555
4890,7.0174613
1653,6.037749
17829,5.0029674
28304,5.431118
18142,5.544437
26858,6.2094812
2675,4.6300836
23657,6.6302543
79,6.8855433
11663,6.4672155
1438,6.024808
3218,7.8259983
8934,7.313462
25595,7.759862
13129,5.770147
27963,5.722421
8335,7.872809
25370,5.826374
7473,7.777814
26129,4.8259163
1584,6.897194
12553,6.9505157
27765,6.9100385
22948,7.8643303
21462,7.157001
16705,7.493753
17714,6.467828
12563,5.8437405
25343,6.5469084
29085,5.8504367
22698,6.0502415
9316,4.946656
1480,6.748041
11448,5.6363006
3199,6.340367
20078,7.480238
12651,7.248364
5507,9.153844
8647,6.8463798
1846,6.174369
28682,5.5490193
11523,5.929826
26465,6.3447185
17476,6.1630445
330,6.4293823
19197,5.552213
6457,6.4759746
27273,5.1807013
18460,7.333616
20122,6.0435953
9790,6.8793073
20932,6.5626974
10027,7.5065074
4210,6.568661
10895,5.3959446
20968,7.6435494
27605,6.1756024
16569,6.0260043
10759,6.634897
10971,6.28261
798,6.6651015
1186,7.152303
20124,4.648274
3665,5.871275
25347,5.7009277
26266,6.647972
19036,6.2796025
4041,4.4865885
4995,5.9967976
3625,5.6724386
5719,5.557857
28836,6.2401996
19229,6.07035
7369,5.3634796
11870,7.427168
5618,7.267555
5897,6.50437
14220,7.08938
9663,7.4758925
25201,5.8843017
9533,6.4041038
26280,6.8022084
3943,6.5524764
17289,6.0008163
17372,7.4736137
14046,8.157167
15814,4.785249
19219,4.84307
11355,7.2356167
11553,7.158138
264,7.445081
19786,7.267889
11550,7.143369
17335,5.928915
8756,6.54472
8234,2.9968145
934,7.2035103
1101,5.946603
21010,7.7910895
4992,4.933655
17293,5.6223984
16250,7.663475
26382,6.611009
